@relation STGEModel

@attribute bugid string
@attribute avgTF numeric
@attribute medianTF numeric
@attribute maxTF numeric
@attribute stdTF numeric
@attribute avgIDF numeric
@attribute medianIDF numeric
@attribute maxIDF numeric
@attribute stdIDF numeric
@attribute avgTFIDF numeric
@attribute medianTFIDF numeric
@attribute maxTFIDF numeric
@attribute stdTFIDF numeric
@attribute avgTermEntropy numeric
@attribute medianTermEntropy numeric
@attribute maxTermEntropy numeric
@attribute stdTermEntropy numeric
@attribute JSD numeric
@attribute QSI numeric
@attribute nounRatio numeric
@attribute verbRatio numeric
@attribute nounVerbRatio numeric
@attribute otherPOSRatio numeric
@attribute titleKeywordRatio numeric
@attribute bodyKeywordRatio numeric
@attribute bothPositionKeywordRatio numeric
@attribute uniqueKeywords numeric
@attribute groundTruthTermRatio numeric
@attribute avgPMI numeric
@attribute medianPMI numeric
@attribute maxPMI numeric
@attribute stdPMI numeric
@attribute classlabel {'high','low'}

@data
ecf-192574	1.0	1.0	1.0	0.0	0.6105610598229274	0.5795989221745643	0.9126813362866741	0.1395708087278862	0.6105610598229274	0.5795989221745643	0.9126813362866741	0.1395708087278862	0.40705396011611195	0.42666267058611196	0.9541357903523484	0.22187379554107547	0.4080237895263431	0.573337329413888	0.5	0.1	0.5	0.0	0.2	0.3	0.0	10.0	0.1	1.1396743827137608	0.5481850822736422	4.021703125515423	1.2946669510938245	high
ecf-192573	1.2310490601866484	1.0	1.6931471805599454	0.35793966490390583	0.37869163068784717	0.31437290032452625	0.6869691985882167	0.20827455272546982	0.37869163068784717	0.31437290032452625	0.6869691985882167	0.20827455272546982	0.3990464050936052	0.4195447087362176	0.9541357903523484	0.22517589097445453	0.30803077337575185	0.5804552912637824	0.5	0.0	0.5	0.1	0.0	0.6	0.0	10.0	0.1	0.7418843228110353	0.6022523035439179	2.9363360635973343	0.7604791911767522	low
ecf-269612	1.2970630773828338	1.0	1.6931471805599454	0.37050275260909293	0.4579878405498954	0.436743362625551	0.8616033789950089	0.2966511582961357	0.4579878405498954	0.436743362625551	0.8616033789950089	0.2966511582961357	0.41151245134992714	0.4281597229738027	0.9541357903523484	0.22751228310275995	0.28990143333146645	0.5718402770261972	0.6	0.1	0.6	0.2	0.1	0.3	0.3	10.0	0.1	1.1893650152667588	0.6478498949827908	5.46206470790559	1.5028973249444433	high
ecf-193415	1.3106133312235002	1.0	2.09861228866811	0.44657583844482795	0.4868250780299778	0.49572379173684156	0.7099362305302065	0.16146259490253922	0.4868250780299778	0.49572379173684156	0.7099362305302065	0.16146259490253922	0.4535232609590911	0.439494131898958	0.9541357903523484	0.221338126108313	0.35248906606211694	0.560505868101042	0.6	0.3	0.6	0.2	0.2	0.3	0.3	10.0	0.1	1.0267977994542954	0.8632867033195699	2.628851363849374	0.7401465613336098	high
ecf-209410	1.2310490601866484	1.0	1.6931471805599454	0.3465735902799727	0.5304160225592296	0.5241252706521264	1.0	0.22762853532488653	0.5304160225592296	0.5241252706521264	1.0	0.22762853532488653	0.33958394032202044	0.3980755034581198	0.6725093313035466	0.26295258877304356	0.3008079794052615	0.6019244965418802	0.9	0.2	0.9	0.0	0.3	0.5	0.1	10.0	0.0	0.3361439232931568	0.0	2.8976982708919206	0.8412564917974422	low
ecf-342782	1.2970630773828338	1.0	2.386294361119891	0.5453652852266224	0.4777585766139202	0.341351945875224	1.0	0.32546864478341614	0.4777585766139202	0.341351945875224	1.0	0.32546864478341614	0.3851402280394173	0.413190732022558	0.9932368987362996	0.22966005257295297	0.29597873042452955	0.5868092679774419	0.6	0.1	0.6	0.1	0.2	0.4	0.1	10.0	0.0	0.6611560080211446	0.48303475322466544	3.1159945029718057	1.0476928503012901	high
ecf-218027	1.2772588722239782	1.0	1.6931471805599454	0.3796523464637884	0.406974183778119	0.45955419502831674	0.5996554800102895	0.14040409616983904	0.406974183778119	0.45955419502831674	0.5996554800102895	0.14040409616983904	0.4142591772932261	0.4339843130032604	0.9541357903523484	0.22445334492909746	0.30761000169754127	0.5660156869967397	0.4	0.2	0.4	0.1	0.2	0.1	0.2	10.0	0.0	0.9308396821504312	0.9059347173421398	2.6117352566168437	0.8206743386668243	high
ecf-222868	1.2772588722239782	1.0	1.6931471805599454	0.3796523464637884	0.6221492910514954	0.55665997899682	1.0	0.20964813744984492	0.6221492910514954	0.55665997899682	1.0	0.20964813744984492	0.4220063457867725	0.42420371521293515	0.9541357903523484	0.2314853720783578	0.3630798288884339	0.5757962847870648	0.5	0.2	0.5	0.0	0.3	0.0	0.2	10.0	0.0	0.8168461647719272	0.0	4.9512390841395995	1.2317344245997943	low
ecf-172958	1.1569446126668728	1.0	2.09861228866811	0.41523641472790324	0.4910171644611462	0.46999455023638137	0.9126813362866741	0.19378415918816747	0.4910171644611462	0.46999455023638137	0.9126813362866741	0.19378415918816747	0.4123052403872584	0.42516561819842125	0.9541357903523484	0.228668359863362	0.27120448012148296	0.5748343818015788	0.6	0.1	0.6	0.1	0.0	0.6	0.1	10.0	0.1	0.4290458841832091	0.0	2.9887996331330755	0.7765225917876704	high
ecf-371768	1.1155245300933243	1.0	1.6931471805599454	0.28297615150344435	0.5608573738168542	0.6251937842641302	0.8253631221551779	0.2393864367972236	0.5608573738168542	0.6251937842641302	0.8253631221551779	0.2393864367972236	0.39580371567749245	0.41865503433299084	0.9541357903523484	0.22474249921133158	0.3206578649717815	0.5813449656670091	0.4	0.2	0.4	0.2	0.1	0.4	0.1	10.0	0.1	1.007673553275958	0.3632158848968264	5.133560640933554	1.524796549030688	high
ecf-321354	1.7454719949364002	1.6931471805599454	2.386294361119891	0.4603363554618148	0.4866051768024514	0.4535102237194164	0.9126813362866741	0.23758371628025823	0.4866051768024514	0.4535102237194164	0.9126813362866741	0.23758371628025823	0.3883281508918534	0.41617462513228154	0.9541357903523484	0.2278757296681996	0.23568126261057085	0.5838253748677185	0.9	0.3	0.9	0.1	0.1	0.5	0.4	10.0	0.0	0.501954848327583	0.3601678225310095	3.321998544409319	0.7162113039764211	high
ecf-238970	1.0990210257942779	1.0	1.6931471805599454	0.2619850088181714	0.43384418555996374	0.44505448611496345	0.9126813362866741	0.25830388193429743	0.43384418555996374	0.44505448611496345	0.9126813362866741	0.25830388193429743	0.38323706211207503	0.4128002360014493	0.9932368987362996	0.2286680215942129	0.2916565025737459	0.5871997639985507	0.7	0.2	0.7	0.0	0.1	0.6	0.0	10.0	0.0	0.6910432758860351	0.37968108283086205	3.7573166156671647	1.0357209496587834	low
ecf-112599	1.199084385469784	1.0	2.09861228866811	0.4078435119457356	0.4577019511338016	0.3959436670532981	0.7380458071729002	0.16719221068079587	0.4577019511338016	0.3959436670532981	0.7380458071729002	0.16719221068079587	0.3909207107054501	0.41695956999883005	0.9541357903523484	0.2249491941256675	0.3346178466322977	0.58304043000117	0.6	0.1	0.6	0.4	0.2	0.5	0.2	10.0	0.1	0.7628876817071509	0.694964654771778	2.359854895737449	0.7810708480477011	high
ecf-199309	1.5662960480135948	1.6931471805599454	2.09861228866811	0.4228541712455722	0.5066627612124566	0.5369059691891531	0.9126813362866741	0.26488630587073364	0.5066627612124566	0.5369059691891531	0.9126813362866741	0.26488630587073364	0.44391752051195615	0.435572592468337	0.9541357903523484	0.2354706657847075	0.27725835092816276	0.564427407531663	0.9	0.1	0.9	0.3	0.2	0.7	0.1	10.0	0.0	0.48411663790907433	0.0	4.258091903579654	1.1002344219508706	high
ecf-240926	1.2890371757896166	1.0	2.09861228866811	0.4782986103144945	0.5721414968710481	0.5294882427646028	0.8253631221551779	0.17807615848869676	0.5721414968710481	0.5294882427646028	0.8253631221551779	0.17807615848869676	0.4087428849818994	0.42516561819842125	0.9541357903523484	0.22503270957771854	0.3131603322747496	0.5748343818015788	0.6	0.3	0.6	0.5	0.2	0.7	0.1	10.0	0.0	0.8066593105021124	0.5093233922282367	3.6162380174072593	1.1100907117219703	low
ecf-273819	1.1791759469228056	1.0	2.09861228866811	0.38963826174969923	0.40489067794696004	0.3878433869646472	0.6675509886888685	0.17873146396390055	0.40489067794696004	0.3878433869646472	0.6675509886888685	0.17873146396390055	0.41781616949226486	0.4346086585722904	0.9541357903523484	0.22493961074231847	0.31416511284442494	0.5653913414277096	1.0	0.4	1.0	0.0	0.0	0.8	0.2	10.0	0.1	0.22210047225536636	0.17839577525723627	2.787916058479061	1.1212236826511652	high
