@relation STGEModel

@attribute bugid string
@attribute avgTF numeric
@attribute medianTF numeric
@attribute maxTF numeric
@attribute stdTF numeric
@attribute avgIDF numeric
@attribute medianIDF numeric
@attribute maxIDF numeric
@attribute stdIDF numeric
@attribute avgTFIDF numeric
@attribute medianTFIDF numeric
@attribute maxTFIDF numeric
@attribute stdTFIDF numeric
@attribute avgTermEntropy numeric
@attribute medianTermEntropy numeric
@attribute maxTermEntropy numeric
@attribute stdTermEntropy numeric
@attribute JSD numeric
@attribute QSI numeric
@attribute nounRatio numeric
@attribute verbRatio numeric
@attribute nounVerbRatio numeric
@attribute otherPOSRatio numeric
@attribute titleKeywordRatio numeric
@attribute bodyKeywordRatio numeric
@attribute bothPositionKeywordRatio numeric
@attribute uniqueKeywords numeric
@attribute groundTruthTermRatio numeric
@attribute avgPMI numeric
@attribute medianPMI numeric
@attribute maxPMI numeric
@attribute stdPMI numeric
@attribute classlabel {'high','low'}

@data
ecf-192573	1.2310490601866484	1.0	1.6931471805599454	0.35793966490390583	0.37869163068784717	0.31437290032452625	0.6869691985882167	0.20827455272546982	0.37869163068784717	0.31437290032452625	0.6869691985882167	0.20827455272546982	0.3990464050936052	0.4195447087362176	0.9541357903523484	0.22517589097445453	0.30803077337575185	0.5804552912637824	0.5	0.0	0.5	0.1	0.0	0.6	0.0	10.0	0.1	0.7418843228110353	0.6022523035439179	2.9363360635973343	0.7604791911767522	low
ecf-259233	1.519860385419959	1.6931471805599454	1.6931471805599454	0.3465735902799727	0.46622825491160563	0.3878433869646472	0.7380458071729002	0.1844352821760539	0.46622825491160563	0.3878433869646472	0.7380458071729002	0.1844352821760539	0.41379994833372513	0.4289918587521942	0.9541357903523484	0.22612145988473667	0.2675687321735862	0.5710081412478059	0.5714285714285714	0.14285714285714285	0.5714285714285714	0.0	0.0	0.14285714285714285	0.42857142857142855	7.0	0.0	0.7371730730892172	0.3691584213765401	2.273648090522098	0.8084785254187691	high
ecf-209410	1.2310490601866484	1.0	1.6931471805599454	0.3465735902799727	0.5304160225592296	0.5241252706521264	1.0	0.22762853532488653	0.5304160225592296	0.5241252706521264	1.0	0.22762853532488653	0.33958394032202044	0.3980755034581198	0.6725093313035466	0.26295258877304356	0.3008079794052615	0.6019244965418802	0.9	0.2	0.9	0.0	0.3	0.5	0.1	10.0	0.0	0.3361439232931568	0.0	2.8976982708919206	0.8412564917974422	low
ecf-222865	1.0866433975699932	1.0	1.6931471805599454	0.2450645358671368	0.5745663167991364	0.5345299267720578	0.9126813362866741	0.22619060771960584	0.5745663167991364	0.5345299267720578	0.9126813362866741	0.22619060771960584	0.43383286843897373	0.4346086585722904	0.9541357903523484	0.23032646216082958	0.3210584154757553	0.5653913414277096	0.7	0.2	0.7	0.1	0.4	0.4	0.0	10.0	0.0	0.9076162907741009	0.5567899294671605	4.768917527345645	1.1945779512964407	high
ecf-222868	1.2772588722239782	1.0	1.6931471805599454	0.3796523464637884	0.6221492910514954	0.55665997899682	1.0	0.20964813744984492	0.6221492910514954	0.55665997899682	1.0	0.20964813744984492	0.4220063457867725	0.42420371521293515	0.9541357903523484	0.2314853720783578	0.3630798288884339	0.5757962847870648	0.5	0.2	0.5	0.0	0.3	0.0	0.2	10.0	0.0	0.8168461647719272	0.0	4.9512390841395995	1.2317344245997943	low
ecf-196298	1.7272398392570047	1.6931471805599454	2.6094379124341005	0.4850745128523918	0.5564882396051996	0.5266543124151547	1.0	0.27628446656130345	0.5564882396051996	0.5266543124151547	1.0	0.27628446656130345	0.38990365927135057	0.41647004635097623	0.9541357903523484	0.22687530755299468	0.3093822062706938	0.5835299536490237	1.0	0.2	1.0	0.0	0.1	0.7	0.2	10.0	0.0	1.7539901443089068	1.5204829002358997	6.848359069025481	1.8306512898997918	high
ecf-238970	1.0990210257942779	1.0	1.6931471805599454	0.2619850088181714	0.43384418555996374	0.44505448611496345	0.9126813362866741	0.25830388193429743	0.43384418555996374	0.44505448611496345	0.9126813362866741	0.25830388193429743	0.38323706211207503	0.4128002360014493	0.9932368987362996	0.2286680215942129	0.2916565025737459	0.5871997639985507	0.7	0.2	0.7	0.0	0.1	0.6	0.0	10.0	0.0	0.6910432758860351	0.37968108283086205	3.7573166156671647	1.0357209496587834	low
ecf-447633	1.9053185699915498	1.6931471805599454	2.791759469228055	0.5113106455467262	0.5905119814796483	0.544719726054806	1.0	0.24034461240107838	0.5905119814796483	0.544719726054806	1.0	0.24034461240107838	0.415337610775346	0.4201006911131395	0.9541357903523484	0.2292253372072661	0.2996204719544106	0.5798993088868605	0.9	0.2	0.9	0.0	0.0	0.7	0.2	10.0	0.2	0.9673663150460471	0.7436485119856819	3.6703052386775346	1.0566444886151152	high
ecf-240926	1.2890371757896166	1.0	2.09861228866811	0.4782986103144945	0.5721414968710481	0.5294882427646028	0.8253631221551779	0.17807615848869676	0.5721414968710481	0.5294882427646028	0.8253631221551779	0.17807615848869676	0.4087428849818994	0.42516561819842125	0.9541357903523484	0.22503270957771854	0.3131603322747496	0.5748343818015788	0.6	0.3	0.6	0.5	0.2	0.7	0.1	10.0	0.0	0.8066593105021124	0.5093233922282367	3.6162380174072593	1.1100907117219703	low
ecf-222824	1.3972567287934932	1.0	2.386294361119891	0.5790029313804321	0.5033548243777538	0.42952745720794144	0.9126813362866741	0.2420827759208805	0.5033548243777538	0.42952745720794144	0.9126813362866741	0.2420827759208805	0.38248441364494906	0.4125785900587894	0.9932368987362996	0.22855865647944562	0.2753881952416076	0.5874214099412106	0.8	0.1	0.8	0.0	0.2	0.5	0.1	10.0	0.0	1.121438581994257	0.969746897913566	5.46206470790559	1.2051562317496456	high
