avgTF,medianTF,maxTF,stdTF,avgIDF,medianIDF,maxIDF,stdIDF,avgTFIDF,medianTFIDF,maxTFIDF,stdTFIDF,avgTermEntropy,medianTermEntropy,maxTermEntropy,stdTermEntropy,JSD,QSI,nounRatio,verbRatio,nounVerbRatio,otherPOSRatio,titleKeywordRatio,bodyKeywordRatio,bothPositionKeywordRatio,uniqueKeywords,groundTruthTermRatio,avgPMI,medianPMI,maxPMI,stdPMI,classlabel
1.207944,1,1.693147,0.334822,0.620231,0.606138,1,0.145459,0.620231,0.606138,1,0.145459,0.307078,0.307302,0.845399,0.187328,0.322591,0.692698,0.8,0.3,0.8,0.2,0.1,0.6,0.3,10,0.1,1.147238,1.344116,4.501116,1.148989,high
1.198042,1,1.693147,0.338221,0.478004,0.3792,0.780565,0.209339,0.478004,0.3792,0.780565,0.209339,0.29212,0.296698,0.845399,0.185607,0.366105,0.703302,0.6,0.3,0.6,0.1,0.2,0.4,0.1,10,0.1,1.150848,1.005966,3.422306,0.903952,low
1.38712,1,2.386294,0.536558,0.724828,0.725588,1,0.188432,0.724828,0.725588,1,0.188432,0.293865,0.298597,0.845399,0.185273,0.347044,0.701403,0.7,0.3,0.7,0.3,0,0.6,0.4,10,0.1,1.168946,0,5.254888,1.622968,low
1.277259,1,1.693147,0.379652,0.601706,0.656629,0.850211,0.200098,0.601706,0.656629,0.850211,0.200098,0.295803,0.296176,0.85981,0.192668,0.39089,0.703824,0.5,0.1,0.5,0,0,0.3,0.2,10,0.1,0.843781,0,3.308978,1.072452,high
1.67427,1.693147,2.791759,0.701321,0.67462,0.606989,1,0.210261,0.67462,0.606989,1,0.210261,0.293575,0.291223,0.85981,0.192732,0.358248,0.708777,0.9,0.6,0.9,0,0.1,0.5,0.3,10,0,1.471234,1.659289,4.243287,1.369919,high
1.50715,1,2.386294,0.634056,0.654813,0.592249,1,0.239405,0.654813,0.592249,1,0.239405,0.297953,0.298597,0.85981,0.192245,0.37188,0.701403,0.8,0.3,0.8,0.1,0.1,0.6,0.2,10,0,0.549805,0,4.243287,0.997486,low
1.397257,1,2.386294,0.579003,0.539979,0.545782,0.780565,0.124708,0.539979,0.545782,0.780565,0.124708,0.292332,0.295862,0.845399,0.185956,0.385902,0.704138,0.5,0.1,0.5,0.3,0.1,0.7,0,10,0,0.929309,0.988693,3.291278,0.91128,high
1.173287,1,1.693147,0.320865,0.70314,0.700427,1,0.231784,0.70314,0.700427,1,0.231784,0.292999,0.290969,0.85981,0.192763,0.39272,0.709031,0.5,0.3,0.5,0.3,0.2,0.6,0,10,0,1.590337,1.662038,5.137105,1.575092,low
1.199084,1,2.098612,0.407844,0.666092,0.655749,0.905494,0.183526,0.666092,0.655749,0.905494,0.183526,0.31444,0.315151,0.845399,0.185868,0.434634,0.684849,0.9,0.2,0.9,0,0,0.7,0.2,10,0.1,1.150899,0,4.849423,1.543617,high
1.617379,1.693147,2.609438,0.609995,0.490371,0.445311,0.810988,0.213558,0.490371,0.445311,0.810988,0.213558,0.298753,0.300779,0.845399,0.18528,0.308477,0.699221,0.9,0.4,0.9,0.1,0,0.8,0.2,10,0,0.80441,0.637295,2.357596,0.762182,low
1.231049,1,1.693147,0.35794,0.463347,0.37084,0.905494,0.229696,0.463347,0.37084,0.905494,0.229696,0.295558,0.295862,0.85981,0.192529,0.389394,0.704138,0.714286,0.285714,0.714286,0.142857,0.142857,0.428571,0.285714,7,0.285714,0.915584,1.037834,2.026062,0.652419,high
1.086643,1,1.693147,0.245065,0.427628,0.417994,0.686062,0.163363,0.427628,0.417994,0.686062,0.163363,0.292294,0.296176,0.845399,0.187526,0.366157,0.703824,0.888889,0.333333,0.888889,0.111111,0.222222,0.555556,0.111111,9,0,1.30387,1.2636,2.791035,0.677973,low
1,1,1,0,0.624717,0.610271,1,0.220009,0.624717,0.610271,1,0.220009,0.300395,0.302773,0.845399,0.186143,0.335998,0.697227,0.8,0.3,0.8,0.1,0.2,0.7,0,10,0.1,1.311089,1.238505,3.505688,1.283274,high
1.099021,1,1.693147,0.261985,0.792904,0.795777,1,0.152172,0.792904,0.795777,1,0.152172,0.29817,0.301096,0.845399,0.185701,0.423762,0.698904,0.7,0.4,0.7,0,0.1,0.5,0.1,10,0,1.322315,0,5.948035,1.9991,low
1.077016,1,1.693147,0.231049,0.585694,0.631087,0.810988,0.177024,0.585694,0.631087,0.810988,0.177024,0.292464,0.298224,0.845399,0.185172,0.320934,0.701776,0.8,0.1,0.8,0.1,0.1,0.7,0.1,10,0.1,1.857302,1.635001,5.254888,1.420773,high
1.64283,1.693147,2.609438,0.657271,0.69378,0.772839,1,0.25871,0.69378,0.772839,1,0.25871,0.292713,0.298393,0.845399,0.185081,0.318037,0.701607,0.7,0.3,0.7,0.1,0.2,0.2,0.3,10,0.1,0.608235,0,4.002125,1.069293,high
1,1,1,0,0.641896,0.617852,1,0.247799,0.641896,0.617852,1,0.247799,0.305456,0.30621,0.845399,0.187902,0.363961,0.69379,0.9,0.5,0.9,0.1,0.3,0.7,0,10,0,0.886916,0.825064,3.696743,1.006766,high
1.556737,1,2.609438,0.714001,0.610327,0.645241,0.905494,0.222202,0.610327,0.645241,0.905494,0.222202,0.298421,0.298562,0.85981,0.192417,0.336383,0.701438,0.9,0.4,0.9,0,0,0.7,0.2,10,0.1,0.937188,0.465315,5.031744,1.250887,high
1,1,1,0,0.444643,0.37084,0.73469,0.250802,0.444643,0.37084,0.73469,0.250802,0.321293,0.322309,0.845399,0.187388,0.396576,0.677691,0.857143,0.285714,0.857143,0,0,0.857143,0,7,0.285714,1.009727,0.494585,3.057663,0.991591,high
1.138629,1,1.693147,0.292257,0.501233,0.483244,0.755707,0.157931,0.501233,0.483244,0.755707,0.157931,0.321617,0.329047,0.683444,0.189213,0.298429,0.670953,1,0.3,1,0,0,0.8,0.2,10,0.1,0.869887,0.839549,2.61583,0.761294,high
1,1,1,0,0.734841,0.693244,1,0.13756,0.734841,0.693244,1,0.13756,0.335321,0.303334,0.67422,0.194794,0.385334,0.696666,0.4,0.2,0.4,0.2,0,0.6,0,10,0,0.256723,0,2.83452,0.693207,low
1.298627,1,2.098612,0.48007,0.771467,0.755707,1,0.12411,0.771467,0.755707,1,0.12411,0.30552,0.305218,0.683444,0.187537,0.388941,0.694782,0.4,0.1,0.4,0.2,0,0.5,0.1,10,0,0.922853,0,5.137105,1.679407,high
1.313889,1,2.098612,0.536068,0.714675,0.8306,0.905494,0.195701,0.714675,0.8306,0.905494,0.195701,0.3201,0.327755,0.683444,0.185157,0.396192,0.672245,0.6,0.4,0.6,0.1,0,0.5,0.2,10,0.3,0.848984,0,3.191195,1.180527,high
1.968831,1.89588,2.94591,0.535367,0.597651,0.543303,1,0.196553,0.597651,0.543303,1,0.196553,0.320079,0.321887,0.845399,0.186549,0.429739,0.678113,1,0.3,1,0,0.1,0.9,0,10,0,2.034948,2.097887,4.156276,1.179848,high
1.430133,1.693147,2.098612,0.427731,0.453996,0.40409,0.686062,0.158426,0.453996,0.40409,0.686062,0.158426,0.299314,0.302599,0.936294,0.212054,0.3635,0.697401,0.8,0.2,0.8,0.1,0,0.4,0.5,10,0,1.301683,1.001577,3.207195,0.998481,low
1.310613,1,2.386294,0.580261,0.314026,0.326355,0.4488,0.096097,0.314026,0.326355,0.4488,0.096097,0.318762,0.321887,0.936294,0.216187,0.26058,0.678113,0.6,0.3,0.6,0.2,0,0.6,0.2,10,0,0.719049,0.694426,1.620597,0.423811,low
1.385082,1.693147,1.693147,0.365321,0.394357,0.326355,0.716485,0.213126,0.394357,0.326355,0.716485,0.213126,0.323415,0.332634,0.936294,0.223421,0.418558,0.667366,0.7,0.2,0.7,0.2,0.2,0.2,0.5,10,0.3,0.8493,0.780396,2.119394,0.482903,high
1.52575,1.693147,2.098612,0.383774,0.609482,0.62093,0.850211,0.201573,0.609482,0.62093,0.850211,0.201573,0.306014,0.308491,0.936294,0.2128,0.384599,0.691509,0.8,0.5,0.8,0.2,0.1,0.8,0.1,10,0,0.640388,0,2.572155,0.861703,high
1.207944,1,1.693147,0.334822,0.579711,0.592249,1,0.194686,0.579711,0.592249,1,0.194686,0.296357,0.302432,0.936294,0.210446,0.344796,0.697568,1,0.3,1,0,0.1,0.6,0.3,10,0,1.293404,1.171717,4.561741,1.175471,low
1.597253,1.693147,2.098612,0.496898,0.433909,0.434717,0.630783,0.164742,0.433909,0.434717,0.630783,0.164742,0.312407,0.327755,0.823734,0.218817,0.275086,0.672245,0.6,0.1,0.6,0.1,0,0.2,0.4,10,0.3,1.12109,1.023661,3.016841,0.856536,high
1.346574,1.346574,1.693147,0.370503,0.534689,0.562912,0.650293,0.140695,0.534689,0.562912,0.650293,0.140695,0.319194,0.327512,0.936294,0.22522,0.332277,0.672488,0.8,0,0.8,0.1,0.1,0.3,0.4,10,0,0.977194,0.982636,3.119736,0.829917,low
1.495105,1.693147,1.693147,0.338221,0.495594,0.561144,0.605927,0.153957,0.495594,0.561144,0.605927,0.153957,0.296506,0.302425,0.993757,0.214305,0.350834,0.697575,0.777778,0.222222,0.777778,0,0.111111,0.111111,0.555556,9,0.111111,1.681792,1.399435,2.323694,0.557242,low
1.289037,1,2.098612,0.478299,0.501238,0.528094,0.850211,0.179931,0.501238,0.528094,0.850211,0.179931,0.298162,0.303053,0.936294,0.211045,0.328936,0.696947,1,0.2,1,0,0.1,0.8,0.1,10,0.1,1.305407,1.310882,3.373516,0.835605,high
1.496981,1.693147,2.098612,0.455315,0.48292,0.508002,0.686062,0.150044,0.48292,0.508002,0.686062,0.150044,0.296887,0.301778,0.993757,0.214128,0.361866,0.698222,1,0.2,1,0,0,0.4,0.6,10,0.2,0.966389,0.727679,3.119736,0.913596,high
1.317805,1,2.386294,0.537402,0.546962,0.494855,0.850211,0.223314,0.546962,0.494855,0.850211,0.223314,0.302071,0.304326,0.936294,0.212932,0.297897,0.695674,0.9,0.3,0.9,0.1,0.1,0.8,0.1,10,0.1,1.051442,0.950099,3.837822,0.930348,high
1.537528,1.693147,2.098612,0.491352,0.581644,0.554996,1,0.226108,0.581644,0.554996,1,0.226108,0.290995,0.292721,0.993757,0.213305,0.350882,0.707279,0.9,0.6,0.9,0.1,0.2,0.7,0.1,10,0.1,0.893958,0.773299,3.273886,0.953801,low
1.207944,1,1.693147,0.334822,0.620231,0.606138,1,0.145459,0.620231,0.606138,1,0.145459,0.308638,0.311611,0.936294,0.214647,0.322591,0.688389,0.8,0.3,0.8,0.2,0.1,0.6,0.3,10,0.1,1.147238,1.344116,4.501116,1.148989,high
1.198042,1,1.693147,0.338221,0.551342,0.559538,0.905494,0.245278,0.551342,0.559538,0.905494,0.245278,0.296497,0.301131,0.936294,0.210488,0.366105,0.698869,0.6,0.3,0.6,0.1,0.2,0.4,0.1,10,0.1,1.037986,0.886351,3.422306,0.972016,low
1.52575,1.346574,2.386294,0.60068,0.670668,0.725588,1,0.2566,0.670668,0.725588,1,0.2566,0.297638,0.302773,0.936294,0.211168,0.296669,0.697227,0.7,0.3,0.7,0.3,0,0.5,0.5,10,0.1,0.997862,0,5.254888,1.47777,low
1.207944,1,1.693147,0.334822,0.654085,0.651926,1,0.278478,0.654085,0.651926,1,0.278478,0.326184,0.354436,0.722466,0.218204,0.358869,0.645564,0.9,0.5,0.9,0.1,0,0.9,0.1,10,0,0.261794,0,3.057663,0.711341,low
1.468213,1,2.791759,0.659336,0.68455,0.815388,1,0.297444,0.68455,0.815388,1,0.297444,0.29467,0.301096,0.936294,0.211858,0.37953,0.698904,0.8,0.2,0.8,0.2,0,0.6,0.4,10,0.2,0.526959,0,4.501116,1.003875,high
1.38712,1.346574,2.098612,0.42559,0.484395,0.428683,1,0.240944,0.484395,0.428683,1,0.240944,0.297409,0.301131,0.936294,0.210783,0.354009,0.698869,0.9,0.2,0.9,0.1,0.2,0.3,0.5,10,0.4,1.056145,1.139341,2.516066,0.70889,high
1.606843,1.346574,2.791759,0.694741,0.714579,0.742028,1,0.191843,0.714579,0.742028,1,0.191843,0.291226,0.292317,0.993757,0.213447,0.380817,0.707683,0.9,0.6,0.9,0.1,0.1,0.6,0.3,10,0,1.279665,0,4.243287,1.441223,high
1.329584,1,2.098612,0.53068,0.397019,0.383069,0.755707,0.232029,0.397019,0.383069,0.755707,0.232029,0.292852,0.293137,0.993757,0.214675,0.311509,0.706863,0.9,0.4,0.9,0.1,0,0.7,0.3,10,0.1,0.903642,0.882898,3.144675,0.711226,low
1.38712,1.346574,2.098612,0.42559,0.617517,0.609824,1,0.285055,0.617517,0.609824,1,0.285055,0.301598,0.303053,0.936294,0.213448,0.316217,0.696947,0.8,0.3,0.8,0.2,0,0.7,0.3,10,0,0.905933,0.535273,3.175446,0.990217,high
1.456435,1,2.386294,0.618933,0.610927,0.575541,1,0.207148,0.610927,0.575541,1,0.207148,0.296752,0.301114,0.993757,0.213492,0.358068,0.698886,0.8,0.3,0.8,0.2,0.1,0.7,0.2,10,0,0.495026,0,2.44398,0.812028,low
1.317805,1,2.386294,0.537402,0.51608,0.498626,0.780565,0.126907,0.51608,0.498626,0.780565,0.126907,0.29828,0.302425,0.936294,0.211737,0.370707,0.697575,0.7,0.2,0.7,0.3,0.1,0.9,0,10,0.1,0.98329,1.025971,2.751916,0.781579,high
1.248491,1,2.098612,0.415047,0.646842,0.700427,1,0.231383,0.646842,0.700427,1,0.231383,0.290359,0.291478,0.993757,0.213204,0.400928,0.708522,0.7,0.3,0.7,0.3,0.3,0.7,0,10,0,1.817202,1.719914,5.137105,1.442327,low
1.199084,1,2.098612,0.407844,0.703841,0.661205,0.905494,0.147855,0.703841,0.661205,0.905494,0.147855,0.317318,0.320155,0.936294,0.215434,0.430906,0.679845,0.9,0.2,0.9,0,0,0.7,0.2,10,0,0.948108,0,4.849423,1.571084,high
1.858367,1.89588,2.609438,0.621912,0.417793,0.373019,0.810988,0.261249,0.417793,0.373019,0.810988,0.261249,0.302536,0.305319,0.936294,0.21354,0.308992,0.694681,0.7,0.2,0.7,0.1,0,0.5,0.3,10,0,0.629024,0.360084,2.269627,0.54814,low
1.138629,1,1.693147,0.292257,0.552116,0.57264,0.673068,0.098564,0.552116,0.57264,0.673068,0.098564,0.327984,0.355573,0.722466,0.216416,0.3981,0.644427,0.9,0.4,0.9,0.1,0,0.9,0.1,10,0,1.215733,1.312699,3.955605,1.102081,high
1.427667,1,2.386294,0.576115,0.647372,0.676538,1,0.294909,0.647372,0.676538,1,0.294909,0.314419,0.321132,0.845399,0.224968,0.364755,0.678868,0.6,0.4,0.6,0.4,0,0.6,0.4,10,0,0.837692,0.352704,4.198835,1.140021,high
1.610925,1.346574,2.609438,0.694633,0.532305,0.430051,1,0.262028,0.532305,0.430051,1,0.262028,0.297251,0.302438,0.936294,0.210531,0.373657,0.697562,1,0.3,1,0.1,0.2,0.4,0.4,10,0.2,0.887802,0.742272,3.308978,1.013173,high
1.069315,1,1.693147,0.219192,0.601514,0.632006,0.905494,0.208324,0.601514,0.632006,0.905494,0.208324,0.330048,0.354436,0.722466,0.222471,0.34536,0.645564,0.8,0.2,0.8,0.2,0.1,0.8,0.1,10,0.1,0.633569,0,2.67089,0.867405,low
1,1,1,0,0.641896,0.617852,1,0.247799,0.641896,0.617852,1,0.247799,0.307141,0.30968,0.936294,0.214934,0.363961,0.69032,0.9,0.5,0.9,0.1,0.3,0.7,0,10,0,0.886916,0.825064,3.696743,1.006766,high
1.556737,1,2.609438,0.714001,0.585729,0.623058,0.905494,0.230737,0.585729,0.623058,0.905494,0.230737,0.297461,0.301114,0.993757,0.213444,0.287892,0.698886,0.9,0.4,0.9,0,0,0.7,0.2,10,0.1,0.981379,0.873605,5.031744,1.161217,high
1,1,1,0,0.472713,0.515276,0.73469,0.245304,0.472713,0.515276,0.73469,0.245304,0.320081,0.327269,0.936294,0.21804,0.398104,0.672731,0.8,0.3,0.8,0,0.2,0.6,0,8,0.3,1.146311,1.294075,3.057663,0.950898,high
1.77424,1.89588,2.386294,0.59121,0.459499,0.377766,0.905494,0.210001,0.459499,0.377766,0.905494,0.210001,0.294764,0.300779,0.936294,0.210728,0.381525,0.699221,0.8,0.3,0.8,0.3,0,0.4,0.6,10,0.1,1.261748,1.056746,3.933132,0.791137,high
1.138629,1,1.693147,0.292257,0.501233,0.483244,0.755707,0.157931,0.501233,0.483244,0.755707,0.157931,0.323414,0.334017,0.936294,0.222638,0.298429,0.665983,1,0.3,1,0,0,0.8,0.2,10,0.1,0.869887,0.839549,2.61583,0.761294,high
1,1,1,0,0.447902,0.447123,0.515276,0.06102,0.447902,0.447123,0.515276,0.06102,0.318877,0.334938,0.823734,0.216906,0.41195,0.665062,0.3,0.1,0.3,0,0.3,0,0,9,0.1,0.719574,0.79726,2.03959,0.729323,high
1.230259,1,2.609438,0.531304,0.669886,0.661205,1,0.168041,0.669886,0.661205,1,0.168041,0.360693,0.421322,0.722466,0.226879,0.410708,0.578678,0.8,0.2,0.8,0.2,0,0.8,0.2,10,0,0.62075,0,2.451527,0.947074,low
1.427667,1,2.386294,0.576115,0.528574,0.623061,0.850211,0.318804,0.528574,0.623061,0.850211,0.318804,0.318304,0.321132,0.936294,0.228036,0.400803,0.678868,0.8,0.1,0.8,0.2,0,0.7,0.3,10,0.1,0.841359,0.257559,4.73164,1.240652,high
1.138629,1,1.693147,0.292257,0.51854,0.482758,0.810988,0.181163,0.51854,0.482758,0.810988,0.181163,0.320043,0.325255,0.936294,0.217463,0.328827,0.674745,0.9,0,0.9,0.1,0,0.8,0.2,10,0,1.252741,1.314115,3.853089,1.003195,low
1.968831,1.89588,2.94591,0.535367,0.512638,0.508002,1,0.228079,0.512638,0.508002,1,0.228079,0.321373,0.328401,0.936294,0.21676,0.421905,0.671599,1,0.3,1,0,0.1,0.8,0.1,10,0,1.69213,1.980104,4.076233,1.128838,high
1.069315,1,1.693147,0.219192,0.586058,0.49473,1,0.246827,0.586058,0.49473,1,0.246827,0.319461,0.334938,0.823734,0.214231,0.36181,0.665062,0.8,0.1,0.8,0.2,0,0.9,0.1,10,0.2,1.02259,0.764848,5.54257,1.241863,high
1.086643,1,1.693147,0.245065,0.526417,0.487217,1,0.33814,0.526417,0.487217,1,0.33814,0.287603,0.294766,0.988979,0.270599,0.295491,0.705234,0.8,0.1,0.8,0,0.3,0.4,0.1,10,0.3,0.47173,0,1.678338,0.725133,low
1.430133,1.693147,2.098612,0.427731,0.425025,0.354344,0.686062,0.176281,0.425025,0.354344,0.686062,0.176281,0.268926,0.278579,0.988979,0.253663,0.372921,0.721421,0.8,0,0.8,0.1,0.1,0.3,0.5,10,0,1.030044,0.858706,3.207195,1.008764,low
1.346574,1.346574,1.693147,0.365321,0.324262,0.278921,0.572511,0.185782,0.324262,0.278921,0.572511,0.185782,0.297868,0.30968,0.988979,0.270392,0.408977,0.69032,0.9,0.1,0.9,0.1,0.5,0,0.5,10,0.3,0.794504,0.655987,1.507922,0.412455,high
1.207944,1,1.693147,0.334822,0.523934,0.530069,1,0.244049,0.523934,0.530069,1,0.244049,0.266989,0.279939,0.988979,0.250515,0.289287,0.720061,1,0.2,1,0,0.3,0.4,0.3,10,0,1.704445,1.499342,4.561741,1.136964,low
1.277259,1,1.693147,0.35794,0.491884,0.415406,1,0.237591,0.491884,0.415406,1,0.237591,0.265359,0.278579,0.988979,0.250882,0.319347,0.721421,1,0.2,1,0,0.3,0.3,0.4,10,0.1,0.746582,0.532311,2.766515,1.006137,high
1.495105,1.693147,1.693147,0.338221,0.539962,0.583536,0.673068,0.153871,0.539962,0.583536,0.673068,0.153871,0.26516,0.278006,0.988979,0.253,0.340613,0.721994,0.875,0.25,0.875,0,0.125,0.125,0.625,8,0.125,0.831896,0.661123,2.323694,0.995682,low
1.321152,1,2.098612,0.495745,0.454604,0.515276,0.640189,0.154023,0.454604,0.515276,0.640189,0.154023,0.268347,0.279259,0.988979,0.252444,0.367217,0.720741,0.9,0,0.9,0,0.3,0.5,0.1,10,0,1.03288,1.0822,3.119736,0.756254,high
1.496981,1.693147,2.098612,0.455315,0.471423,0.475093,0.686062,0.162597,0.471423,0.475093,0.686062,0.162597,0.264218,0.271607,0.988979,0.252452,0.354077,0.728393,1,0.2,1,0,0.2,0.2,0.6,10,0.3,0.888542,0.656756,3.030264,0.880886,high
1.154033,1,1.693147,0.305649,0.467469,0.3792,0.780565,0.215069,0.467469,0.3792,0.780565,0.215069,0.264245,0.27523,0.988979,0.250724,0.363934,0.72477,0.8,0.3,0.8,0.1,0.5,0.3,0.1,10,0.1,1.191513,0.89121,3.422306,0.907485,low
1.584166,1.693147,2.386294,0.606241,0.430513,0.457682,0.716485,0.21979,0.430513,0.457682,0.716485,0.21979,0.266928,0.278579,0.988979,0.25213,0.273306,0.721421,0.8,0.2,0.8,0.1,0.2,0.2,0.5,10,0.2,0.809532,0.608096,2.310449,0.82623,low
1.468213,1,2.791759,0.659336,0.533142,0.493709,0.850211,0.24946,0.533142,0.493709,0.850211,0.24946,0.263586,0.27523,0.988979,0.251047,0.366369,0.72477,0.9,0,0.9,0.1,0.2,0.4,0.4,10,0.2,0.528559,0.060529,2.522145,0.80505,high
1.346574,1.346574,1.693147,0.365321,0.347246,0.37084,0.441809,0.108306,0.347246,0.37084,0.441809,0.108306,0.261198,0.267621,0.988979,0.251164,0.375697,0.732379,1,0.1,1,0,0.1,0.5,0.4,10,0.2,0.434053,0.356582,0.704306,0.241043,high
1.38712,1.346574,2.098612,0.42559,0.346938,0.323344,0.673068,0.186246,0.346938,0.323344,0.673068,0.186246,0.265093,0.278006,0.988979,0.250878,0.288682,0.721994,0.9,0.2,0.9,0.1,0.5,0,0.5,10,0.5,0.92978,0.851839,1.824941,0.484449,high
1.691572,1.346574,2.94591,0.804395,0.538866,0.528094,0.673068,0.075488,0.538866,0.528094,0.673068,0.075488,0.261997,0.267621,0.988979,0.252114,0.362262,0.732379,0.9,0.3,0.9,0.1,0.5,0.1,0.4,10,0.2,1.715635,1.569138,3.64858,0.95298,high
1.366204,1,2.098612,0.549306,0.419968,0.423799,0.755707,0.283295,0.419968,0.423799,0.755707,0.283295,0.260546,0.265935,0.988979,0.251686,0.382206,0.734065,0.8,0.1,0.8,0.1,0.3,0.3,0.3,10,0.1,0.435902,0.286104,2.518088,0.789059,low
1.456435,1.693147,2.098612,0.411756,0.392959,0.415081,0.61372,0.194665,0.392959,0.415081,0.61372,0.194665,0.270203,0.279939,0.988979,0.256961,0.305913,0.720061,0.9,0.1,0.9,0.1,0.2,0.5,0.3,10,0,0.847295,0.714251,3.142656,0.622199,high
1.595064,1.693147,2.386294,0.572608,0.559271,0.526765,0.850211,0.217553,0.559271,0.526765,0.850211,0.217553,0.263592,0.272317,0.988979,0.25129,0.291244,0.727683,0.9,0,0.9,0.1,0.3,0.4,0.3,10,0.1,0.204725,0,1.490785,0.638859,high
1.317805,1,2.386294,0.537402,0.412593,0.379185,0.661205,0.132592,0.412593,0.379185,0.661205,0.132592,0.27037,0.279939,0.988979,0.253987,0.376481,0.720061,0.9,0,0.9,0.1,0.4,0.6,0,10,0.2,1.004422,0.999275,1.982818,0.528468,high
1.317805,1,2.098612,0.426654,0.459899,0.445034,0.850211,0.243498,0.459899,0.445034,0.850211,0.243498,0.286411,0.293125,0.988979,0.263709,0.406851,0.706875,1,0.1,1,0,0.3,0.4,0.3,10,0.2,1.268051,0.98856,4.363915,1.306921,high
1.865869,1.89588,2.609438,0.556964,0.378873,0.344685,0.810988,0.194658,0.378873,0.344685,0.810988,0.194658,0.26955,0.278579,0.988979,0.257761,0.313583,0.721421,0.8,0.1,0.8,0.2,0.2,0.5,0.3,10,0.1,0.705694,0.74611,1.692679,0.584725,low
1.086643,1,1.693147,0.245065,0.489582,0.448927,0.686062,0.128706,0.489582,0.448927,0.686062,0.128706,0.266795,0.278579,0.988979,0.25099,0.377625,0.721421,0.8,0.2,0.8,0.1,0.3,0.4,0.1,10,0,1.148779,1.267641,2.791035,0.976167,low
1.552201,1.693147,2.386294,0.564832,0.33759,0.378026,0.416961,0.092993,0.33759,0.378026,0.416961,0.092993,0.291312,0.30288,0.988979,0.275061,0.323396,0.69712,0.8,0.2,0.8,0.1,0.1,0.4,0.4,10,0,1.150662,0.974323,2.101367,0.568334,high
1.069315,1,1.693147,0.219192,0.424939,0.433013,0.686062,0.197866,0.424939,0.433013,0.686062,0.197866,0.265544,0.278006,0.988979,0.251157,0.315051,0.721994,1,0.1,1,0,0.5,0.4,0.1,10,0.3,1.095281,0.98388,2.952303,0.869766,high
1.353117,1,2.098612,0.436761,0.532882,0.516456,1,0.287209,0.532882,0.516456,1,0.287209,0.265262,0.278579,0.988979,0.251131,0.3121,0.721421,0.8,0.1,0.8,0.1,0.3,0.3,0.3,10,0.1,0.83996,0.642593,3.527667,1.019817,low
1.610925,1.346574,2.609438,0.694633,0.521996,0.43734,1,0.268442,0.521996,0.43734,1,0.268442,0.264766,0.277433,0.988979,0.251058,0.356927,0.722567,1,0.2,1,0.1,0.3,0.3,0.4,10,0.2,0.897734,0.917303,3.053044,0.877544,high
1,1,1,0,0.547051,0.382085,1,0.332405,0.547051,0.382085,1,0.332405,0.282828,0.293125,0.988979,0.261496,0.358362,0.706875,1,0.1,1,0,0.6,0.4,0,9,0,0.87703,0.937638,2.80173,0.852872,high
1.717941,1.693147,2.609438,0.533317,0.456835,0.471287,0.810988,0.304901,0.456835,0.471287,0.810988,0.304901,0.28372,0.287379,0.988979,0.280247,0.321988,0.712621,0.8,0,0.8,0.1,0.2,0.4,0.3,9,0.1,0.421938,0.404391,1.187572,0.441673,low
1.570378,1.346574,2.609438,0.674547,0.461722,0.389753,0.780565,0.190473,0.461722,0.389753,0.780565,0.190473,0.263699,0.272317,0.988979,0.25122,0.33735,0.727683,1,0.1,1,0,0.3,0.5,0.2,7,0.1,1.621661,1.420826,3.422306,0.890039,high
1,1,1,0,0.46562,0.516023,0.73469,0.267929,0.46562,0.516023,0.73469,0.267929,0.292621,0.299646,0.988979,0.262655,0.397501,0.700354,1,0.4,1,0,0.4,0.6,0,7,0.4,1.223531,1.294075,3.057663,1.061257,high
1.138629,1,1.693147,0.292257,0.514823,0.560602,0.755707,0.184168,0.514823,0.560602,0.755707,0.184168,0.291378,0.300628,0.988979,0.265278,0.316654,0.699372,0.9,0,0.9,0.1,0.3,0.5,0.2,9,0.3,0.902705,0.983444,1.987222,0.675128,high
1.547753,1.346574,2.609438,0.662543,0.339471,0.372373,0.605927,0.254643,0.339471,0.372373,0.605927,0.254643,0.362286,0.456471,0.936294,0.298407,0.36539,0.543529,0.8,0.1,0.8,0,0.2,0.4,0.2,10,0.3,0.510198,0.043355,2.186835,0.88574,high
1.138629,1,1.693147,0.292257,0.42159,0.392486,0.686062,0.180276,0.42159,0.392486,0.686062,0.180276,0.292621,0.299646,0.988979,0.262655,0.335658,0.700354,0.9,0,0.9,0.1,0.2,0.6,0.2,10,0.1,1.227161,1.104971,3.853089,0.872028,low
1.828302,2.098612,2.386294,0.530403,0.369844,0.413227,0.458717,0.096766,0.369844,0.413227,0.458717,0.096766,0.291003,0.300628,0.988979,0.277574,0.388824,0.699372,0.9,0.3,0.9,0,0.2,0.2,0.5,10,0.3,1.058833,1.014848,1.69903,0.283847,high
1.85897,1.693147,2.94591,0.612885,0.410577,0.431695,0.540911,0.125759,0.410577,0.431695,0.540911,0.125759,0.293898,0.301444,0.988979,0.262928,0.41124,0.698556,0.9,0.1,0.9,0.1,0.2,0.5,0.3,9,0,1.505331,1.441305,2.740588,0.776917,high
1.086643,1,1.693147,0.245065,0.450335,0.487217,0.630783,0.145333,0.450335,0.487217,0.630783,0.145333,0.299491,0.330182,0.986285,0.268238,0.324814,0.669818,1,0.1,1,0,0,0.9,0.1,8,0.2,1.175602,1.072838,2.459132,0.625105,high
