52488	3
48139	92
50189	9
48660	223
51739	1
18462	17
48176	168
57136	1
48692	1
52792	26
49721	7
49991	7
38216	1
58187	2
51276	2
48973	1
49234	204
49757	125
49758	1
51294	2
54624	1
37984	1
50018	244
53090	1
54370	88
56418	1
43366	2
49000	1
57708	1
54382	25
41327	18
41074	1
42361	1
49536	36
50306	1
49284	7
43142	1
49030	2
46471	4
49543	3
48266	43
48267	722
37515	13
58508	23
50325	24
55958	3
38553	31
49567	2
52387	1
13731	6
52135	17
48296	-1
55469	1
49075	8
28852	11
56248	2
46264	10
49340	86
51136	1
40901	1
56777	30
47820	1
47827	64
48861	344
55267	31
49892	1
48870	91
50929	164
57841	12
19444	1
49909	446
55798	47
52474	54
